chapter,method,turn_id,text,speaker,character
58,chapter_all_gpt-4o-mini_individual,13,"Your reproof, so well applied, I shall never forget: ‘Had you behaved in a more gentlemanlike manner.’ Those were your words.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,13,"You know not, you can scarcely conceive, how they have tortured me; though it was some time, I confess, before I was reasonable enough to allow their justice.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,14,I was certainly very far from expecting them to make so strong an impression.,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,14,I had not the smallest idea of their being ever felt in such a way.,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,15,"You thought me then devoid of every proper feeling, I am sure you did.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,15,"The turn of your countenance I shall never forget, as you said that I could not have addressed you in any possible way that would induce you to accept me.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,16,"Oh, do not repeat what I then said.",Elizabeth,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,18,did it _soon_ make you think better of me?,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,18,"Did you, on reading it, give any credit to its contents?",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,20,"that what I wrote must give you pain, but it was necessary.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,20,I hope you have destroyed the letter.,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,20,"There was one part, especially the opening of it, which I should dread your having the power of reading again.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,20,I can remember some expressions which might justly make you hate me.,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,21,"The letter shall certainly be burnt, if you believe it essential to the preservation of my regard; but, though we have both reason to think my opinions not entirely unalterable, they are not, I hope, quite so easily changed as that implies.",Elizabeth,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,24,"The feelings of the person who wrote and the person who received it are now so widely different from what they were then, that every unpleasant circumstance attending it ought to be forgotten.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,24,Think only of the past as its remembrance gives you pleasure.,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,25,I cannot give you credit for any philosophy of the kind.,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,25,"Such I was, from eight to eight-and-twenty; and such I might still have been but for you, dearest, loveliest Elizabeth!",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,25,What do I not owe you!,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,25,"By you, I was properly humbled.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,25,I came to you without a doubt of my reception.,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,25,You showed me how insufficient were all my pretensions to please a woman worthy of being pleased.,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,26,Had you then persuaded yourself that I should?,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,27,What will you think of my vanity?,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,27,"I believed you to be wishing, expecting my addresses.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,28,"My manners must have been in fault, but not intentionally, I assure you.",Elizabeth,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,28,"I never meant to deceive you, but my spirits might often lead me wrong.",Elizabeth,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,28,How you must have hated me after _that_ evening!,Elizabeth,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,29,Hate you!,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,30,I am almost afraid of asking what you thought of me when we met at Pemberley.,Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,34,"was to show you, by every civility in my power, that I was not so mean as to resent the past; and I hoped to obtain your forgiveness, to lessen your ill opinion, by letting you see that your reproofs had been attended to.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,34,"How soon any other wishes introduced themselves, I can hardly tell, but I believe in about half an hour after I had seen you.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,35,What could have become of Mr. Bingley and Jane?,Elizabeth,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,35,What could have become of Mr. Bingley and Jane?,Elizabeth,Jane
58,chapter_all_gpt-4o-mini_individual,38,"That is to say, you had given your permission.",Elizabeth,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,40,"I made a confession to him, which I believe I ought to have made long ago.",Mr. Darcy,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,40,I told him of all that had occurred to make my former interference in his affairs absurd and impertinent.,Mr. Darcy,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,40,He had never had the slightest suspicion.,Mr. Darcy,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,40,"I told him, moreover, that I believed myself mistaken in supposing, as I had done, that your sister was indifferent to him; and as I could easily perceive that his attachment to her was unabated, I felt no doubt of their happiness together.",Mr. Darcy,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,40,"I told him, moreover, that I believed myself mistaken in supposing, as I had done, that your sister was indifferent to him; and as I could easily perceive that his attachment to her was unabated, I felt no doubt of their happiness together.",Mr. Darcy,Jane
58,chapter_all_gpt-4o-mini_individual,41,"Did you speak from your own observation,",Elizabeth,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,42,"when you told him that my sister loved him, or merely from my information last spring?",Elizabeth,Colonel Fitzwilliam
58,chapter_all_gpt-4o-mini_individual,42,"when you told him that my sister loved him, or merely from my information last spring?",Elizabeth,Jane
58,chapter_all_gpt-4o-mini_individual,42,"when you told him that my sister loved him, or merely from my information last spring?",Elizabeth,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,43,From the former.,Mr. Darcy,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,43,"I had narrowly observed her, during the two visits which I had lately made her here; and I was convinced of her affection.",Mr. Darcy,Jane
58,chapter_all_gpt-4o-mini_individual,44,"And your assurance of it, I suppose, carried immediate conviction to him.",Elizabeth,Jane
58,chapter_all_gpt-4o-mini_individual,44,"And your assurance of it, I suppose, carried immediate conviction to him.",Elizabeth,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,45,Bingley is most unaffectedly modest.,Mr. Darcy,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,45,"I was obliged to confess one thing, which for a time, and not unjustly, offended him.",Mr. Darcy,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,45,"I could not allow myself to conceal that your sister had been in town three months last winter, that I had known it, and purposely kept it from him.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,45,"I could not allow myself to conceal that your sister had been in town three months last winter, that I had known it, and purposely kept it from him.",Mr. Darcy,Jane
58,chapter_all_gpt-4o-mini_individual,45,"But his anger, I am persuaded, lasted no longer than he remained in any doubt of your sister’s sentiments.",Mr. Darcy,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,45,"But his anger, I am persuaded, lasted no longer than he remained in any doubt of your sister’s sentiments.",Mr. Darcy,Elizabeth
58,chapter_all_gpt-4o-mini_individual,45,"But his anger, I am persuaded, lasted no longer than he remained in any doubt of your sister’s sentiments.",Mr. Darcy,Jane
58,chapter_all_gpt-4o-mini_individual,45,He has heartily forgiven me now.,Mr. Darcy,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,0,"My dear Lizzy, where can you have been walking to?",Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,1,"You are joking, Lizzy.",Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,1,Engaged to Mr. Darcy!,Jane,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,1,"No, no, you shall not deceive me: I know it to be impossible.",Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,1,"No, no, you shall not deceive me: I know it to be impossible.",Jane,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,2,"He still loves me, and we are engaged.",Elizabeth,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,3,"Oh, Lizzy!",Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,3,I know how much you dislike him.,Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,3,I know how much you dislike him.,Jane,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,4,_That_ is all to be forgot.,Elizabeth,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,4,Perhaps I did not always love him so well as I do now; but in such cases as these a good memory is unpardonable.,Elizabeth,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,5,can it be really so?,Jane,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,5,"Yet now I must believe you,",Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,6,"My dear, dear Lizzy, I would, I do congratulate you; but are you certain--forgive the question--are you quite certain that you can be happy with him?",Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,6,"My dear, dear Lizzy, I would, I do congratulate you; but are you certain--forgive the question--are you quite certain that you can be happy with him?",Jane,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,7,There can be no doubt of that.,Elizabeth,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,7,"But are you pleased, Jane?",Elizabeth,Jane
59,chapter_all_gpt-4o-mini_individual,7,Shall you like to have such a brother?,Elizabeth,Jane
59,chapter_all_gpt-4o-mini_individual,8,Nothing could give either Bingley or myself more delight.,Jane,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,8,And do you really love him quite well enough?,Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,8,And do you really love him quite well enough?,Jane,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,8,"Oh, Lizzy!",Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,8,Are you quite sure that you feel what you ought to do?,Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,11,"Why, I must confess that I love him better than I do Bingley.",Elizabeth,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,11,"Why, I must confess that I love him better than I do Bingley.",Elizabeth,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,12,"My dearest sister, now be, _be_ serious.",Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,12,Will you tell me how long you have loved him?,Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,12,Will you tell me how long you have loved him?,Jane,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,13,"It has been coming on so gradually, that I hardly know when it began; but I believe I must date it from my first seeing his beautiful grounds at Pemberley.",Elizabeth,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,15,for you will be as happy as myself.,Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,15,I always had a value for him.,Jane,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,15,"Were it for nothing but his love of you, I must always have esteemed him; but now, as Bingley’s friend and your husband, there can be only Bingley and yourself more dear to me.",Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,15,"Were it for nothing but his love of you, I must always have esteemed him; but now, as Bingley’s friend and your husband, there can be only Bingley and yourself more dear to me.",Jane,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,15,"Were it for nothing but his love of you, I must always have esteemed him; but now, as Bingley’s friend and your husband, there can be only Bingley and yourself more dear to me.",Jane,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,15,"But, Lizzy, you have been very sly, very reserved with me.",Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,15,How little did you tell me of what passed at Pemberley and Lambton!,Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,15,How little did you tell me of what passed at Pemberley and Lambton!,Jane,Lady Catherine de Bourgh
59,chapter_all_gpt-4o-mini_individual,15,"I owe all that I know of it to another, not to you.",Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,17,if that disagreeable Mr. Darcy is not coming here again with our dear Bingley!,Mrs. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,17,if that disagreeable Mr. Darcy is not coming here again with our dear Bingley!,Mrs. Bennet,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,17,What can he mean by being so tiresome as to be always coming here?,Mrs. Bennet,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,17,"I had no notion but he would go a-shooting, or something or other, and not disturb us with his company.",Mrs. Bennet,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,17,"Lizzy, you must walk out with him again, that he may not be in Bingley’s way.",Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,17,"Lizzy, you must walk out with him again, that he may not be in Bingley’s way.",Mrs. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,17,"Lizzy, you must walk out with him again, that he may not be in Bingley’s way.",Mrs. Bennet,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,18,"Mrs. Bennet, have you no more lanes hereabouts in which Lizzy may lose her way again to-day?",Mr. Bingley,Mrs. Bennet
59,chapter_all_gpt-4o-mini_individual,18,"Mrs. Bennet, have you no more lanes hereabouts in which Lizzy may lose her way again to-day?",Mr. Bingley,Elizabeth
59,chapter_all_gpt-4o-mini_individual,19,"I advise Mr. Darcy, and Lizzy, and Kitty,",Mrs. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,19,"I advise Mr. Darcy, and Lizzy, and Kitty,",Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,19,"I advise Mr. Darcy, and Lizzy, and Kitty,",Mrs. Bennet,Kitty
59,chapter_all_gpt-4o-mini_individual,20,"It is a nice long walk, and Mr. Darcy has never seen the view.",Mrs. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,22,but I am sure it will be too much for Kitty.,Mr. Bingley,Kitty
59,chapter_all_gpt-4o-mini_individual,22,"Won’t it, Kitty?",Mr. Bingley,Kitty
59,chapter_all_gpt-4o-mini_individual,23,"I am quite sorry, Lizzy, that you should be forced to have that disagreeable man all to yourself; but I hope you will not mind it.",Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,23,"I am quite sorry, Lizzy, that you should be forced to have that disagreeable man all to yourself; but I hope you will not mind it.",Mrs. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,23,"It is all for Jane’s sake, you know; and there is no occasion for talking to him except just now and then; so do not put yourself to inconvenience.",Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,23,"It is all for Jane’s sake, you know; and there is no occasion for talking to him except just now and then; so do not put yourself to inconvenience.",Mrs. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,23,"It is all for Jane’s sake, you know; and there is no occasion for talking to him except just now and then; so do not put yourself to inconvenience.",Mrs. Bennet,Jane
59,chapter_all_gpt-4o-mini_individual,24,Go to your father; he wants you in the library.,Mr. Darcy,Kitty
59,chapter_all_gpt-4o-mini_individual,24,Go to your father; he wants you in the library.,Mr. Darcy,Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,26,Are you out of your senses to be accepting this man?,Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,26,Are you out of your senses to be accepting this man?,Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,26,Have not you always hated him?,Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,27,"Or, in other words, you are determined to have him.",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,27,"Or, in other words, you are determined to have him.",Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,27,"He is rich, to be sure, and you may have more fine clothes and fine carriages than Jane.",Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,27,"He is rich, to be sure, and you may have more fine clothes and fine carriages than Jane.",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,27,"He is rich, to be sure, and you may have more fine clothes and fine carriages than Jane.",Mr. Bennet,Jane
59,chapter_all_gpt-4o-mini_individual,27,But will they make you happy?,Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,28,"Have you any other objection,",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,28,"Have you any other objection,",Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,29,than your belief of my indifference?,Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,30,"We all know him to be a proud, unpleasant sort of man; but this would be nothing if you really liked him.",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,30,"We all know him to be a proud, unpleasant sort of man; but this would be nothing if you really liked him.",Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,31,"I do, I do like him,",Elizabeth,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,32,I love him.,Elizabeth,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,32,Indeed he has no improper pride.,Elizabeth,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,32,You do not know what he really is; then pray do not pain me by speaking of him in such terms.,Elizabeth,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,34,I have given him my consent.,Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,34,"He is the kind of man, indeed, to whom I should never dare refuse anything, which he condescended to ask.",Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,34,"I now give it to _you_, if you are resolved on having him.",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,34,"I now give it to _you_, if you are resolved on having him.",Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,34,But let me advise you to think better of it.,Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,34,"I know your disposition, Lizzy.",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,34,"I know that you could be neither happy nor respectable, unless you truly esteemed your husband, unless you looked up to him as a superior.",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,34,"I know that you could be neither happy nor respectable, unless you truly esteemed your husband, unless you looked up to him as a superior.",Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,34,Your lively talents would place you in the greatest danger in an unequal marriage.,Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,34,Your lively talents would place you in the greatest danger in an unequal marriage.,Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,34,"My child, let me not have the grief of seeing _you_ unable to respect your partner in life.",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,34,You know not what you are about.,Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,35,"Well, my dear,",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,36,"If this be the case, he deserves you.",Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,36,"If this be the case, he deserves you.",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,36,"I could not have parted with you, my Lizzy, to anyone less worthy.",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,37,"And so, Darcy did everything; made up the match, gave the money, paid the fellow’s debts, and got him his commission!",Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,37,So much the better.,Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,37,"Had it been your uncle’s doing, I must and _would_ have paid him; but these violent young lovers carry everything their own way.",Mr. Bennet,Mr. Gardiner
59,chapter_all_gpt-4o-mini_individual,37,"I shall offer to pay him to-morrow, he will rant and storm about his love for you, and there will be an end of the matter.",Mr. Bennet,Mr. Collins
59,chapter_all_gpt-4o-mini_individual,37,"I shall offer to pay him to-morrow, he will rant and storm about his love for you, and there will be an end of the matter.",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,38,"If any young men come for Mary or Kitty, send them in, for I am quite at leisure.",Mr. Bennet,Kitty
59,chapter_all_gpt-4o-mini_individual,39,Mr. Darcy!,Mrs. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,39,"Oh, my sweetest Lizzy!",Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,39,how rich and how great you will be!,Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,39,"What pin-money, what jewels, what carriages you will have!",Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,39,"What pin-money, what jewels, what carriages you will have!",Mrs. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,39,Jane’s is nothing to it--nothing at all.,Mrs. Bennet,Jane
59,chapter_all_gpt-4o-mini_individual,39,Such a charming man!,Mrs. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,39,so handsome!,Mrs. Bennet,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,39,so tall!,Mrs. Bennet,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,39,"Oh, my dear Lizzy!",Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,39,pray apologize for my having disliked him so much before.,Mrs. Bennet,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,39,I hope he will overlook it.,Mrs. Bennet,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,39,"Dear, dear Lizzy.",Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,39,Three daughters married!,Mrs. Bennet,Lydia
59,chapter_all_gpt-4o-mini_individual,40,"My dearest child,",Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,41,I can think of nothing else.,Mrs. Bennet,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,41,"Ten thousand a year, and very likely more!",Mrs. Bennet,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,41,And a special licence--you must and shall be married by a special licence.,Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,41,"But, my dearest love, tell me what dish Mr. Darcy is particularly fond of, that I may have it to-morrow.",Mrs. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,41,"But, my dearest love, tell me what dish Mr. Darcy is particularly fond of, that I may have it to-morrow.",Mrs. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,43,"Wickham, perhaps, is my favourite; but I think I shall like _your_ husband quite as well as Jane’s.",Mr. Bennet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,43,"Wickham, perhaps, is my favourite; but I think I shall like _your_ husband quite as well as Jane’s.",Mr. Bennet,Jane
61,chapter_all_gpt-4o-mini_individual,0,"My dear Lizzy, */",Lydia,Elizabeth
61,chapter_all_gpt-4o-mini_individual,1,I wish you joy.,Lydia,Elizabeth
61,chapter_all_gpt-4o-mini_individual,1,"If you love Mr. Darcy half so well as I do my dear      Wickham, you must be very happy.",Lydia,Elizabeth
61,chapter_all_gpt-4o-mini_individual,1,"If you love Mr. Darcy half so well as I do my dear      Wickham, you must be very happy.",Lydia,Mr. Darcy
61,chapter_all_gpt-4o-mini_individual,1,"If you love Mr. Darcy half so well as I do my dear      Wickham, you must be very happy.",Lydia,Wickham
61,chapter_all_gpt-4o-mini_individual,1,"It is a great comfort to have you      so rich; and when you have nothing else to do, I hope you will      think of us.",Lydia,Elizabeth
61,chapter_all_gpt-4o-mini_individual,1,I am sure Wickham would like a place at court very      much; and I do not think we shall have quite money enough to live      upon without some help.,Lydia,Wickham
61,chapter_all_gpt-4o-mini_individual,1,"Any place would do of about three or four      hundred a year; but, however, do not speak to Mr. Darcy about it,      if you had rather not.",Lydia,Elizabeth
61,chapter_all_gpt-4o-mini_individual,1,"Any place would do of about three or four      hundred a year; but, however, do not speak to Mr. Darcy about it,      if you had rather not.",Lydia,Mr. Darcy
49,chapter_all_gpt-4o-mini_individual,0,"I beg your pardon, madam, for interrupting you, but I was in hopes you might have got some good news from town, so I took the liberty of coming to ask.",,Elizabeth
49,chapter_all_gpt-4o-mini_individual,2,"Dear madam,",Mr. Gardiner,Mrs. Bennet
49,chapter_all_gpt-4o-mini_individual,3,don’t you know there is an express come for master from Mr. Gardiner?,,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,3,don’t you know there is an express come for master from Mr. Gardiner?,,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,3,"He has been here this half hour, and master has had a letter.",,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,3,"He has been here this half hour, and master has had a letter.",,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,4,"If you are looking for my master, ma’am, he is walking towards the little copse.",,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,5,"Oh, papa, what news?",Elizabeth,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,5,what news?,Elizabeth,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,5,have you heard from my uncle?,Elizabeth,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,6,"Yes, I have had a letter from him by express.",Mr. Bennet,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,9,but perhaps you would like to read it.,Mr. Bennet,Elizabeth
49,chapter_all_gpt-4o-mini_individual,14,"At last I am able to send you some tidings of my niece, and such      as, upon the whole, I hope will give you satisfaction.",Mr. Gardiner,Elizabeth
49,chapter_all_gpt-4o-mini_individual,14,"Soon after      you left me on Saturday, I was fortunate enough to find out in what      part of London they were.",Mr. Gardiner,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,14,"Soon after      you left me on Saturday, I was fortunate enough to find out in what      part of London they were.",Mr. Gardiner,Elizabeth
49,chapter_all_gpt-4o-mini_individual,17,"They are not married,      nor can I find there was any intention of being so; but if you are      willing to perform the engagements which I have ventured to make on      your side, I hope it will not be long before they are.",Mr. Gardiner,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,17,"All that is      required of you is, to assure to your daughter, by settlement, her      equal share of the five thousand pounds, secured among your      children after the decease of yourself and my sister; and,      moreover, to enter into an engagement of allowing her, during your      life, one hundred pounds per annum.",Mr. Gardiner,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,17,"All that is      required of you is, to assure to your daughter, by settlement, her      equal share of the five thousand pounds, secured among your      children after the decease of yourself and my sister; and,      moreover, to enter into an engagement of allowing her, during your      life, one hundred pounds per annum.",Mr. Gardiner,Lydia
49,chapter_all_gpt-4o-mini_individual,17,"These are conditions which,      considering everything, I had no hesitation in complying with, as      far as I thought myself privileged, for you.",Mr. Gardiner,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,17,"I shall send this by      express, that no time may be lost in bringing me your answer.",Mr. Gardiner,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,17,"You      will easily comprehend, from these particulars, that Mr. Wickham’s      circumstances are not so hopeless as they are generally believed to      be.",Mr. Gardiner,Wickham
49,chapter_all_gpt-4o-mini_individual,17,"The world has been deceived in that respect; and I am happy to      say, there will be some little money, even when all his debts are      discharged, to settle on my niece, in addition to her own fortune.",Mr. Gardiner,Elizabeth
49,chapter_all_gpt-4o-mini_individual,17,"There will not be the smallest occasion for your coming      to town again; therefore stay quietly at Longbourn, and depend on      my diligence and care.",Mr. Gardiner,Elizabeth
49,chapter_all_gpt-4o-mini_individual,17,"Send back your answer as soon as you can,      and be careful to write explicitly.",Mr. Gardiner,Elizabeth
49,chapter_all_gpt-4o-mini_individual,17,"We have judged it best that my      niece should be married from this house, of which I hope you will      approve.",Mr. Gardiner,Elizabeth
49,chapter_all_gpt-4o-mini_individual,20,Can it be possible that he will marry her?,Elizabeth,Wickham
49,chapter_all_gpt-4o-mini_individual,20,Can it be possible that he will marry her?,Elizabeth,Lydia
