chapter,method,turn_id,text,character
33,chapter_all_gpt-4o-mini_individual,118,"Write to Diana and Mary to-morrow,",Jane
33,chapter_all_gpt-4o-mini_individual,119,"and tell them to come home directly. Diana said they would both consider themselves rich with a thousand pounds, so with five thousand they will do very well.",Jane
33,chapter_all_gpt-4o-mini_individual,120,"Tell me where I can get you a glass of water,",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,121,you must really make an effort to tranquillise your feelings.,St. John Rivers
33,chapter_all_gpt-4o-mini_individual,122,"Nonsense! and what sort of an effect will the bequest have on you? Will it keep you in England, induce you to marry Miss Oliver, and settle down like an ordinary mortal?",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,123,You wander: your head becomes confused. I have been too abrupt in communicating the news; it has excited you beyond your strength.,St. John Rivers
33,chapter_all_gpt-4o-mini_individual,124,"Mr. Rivers! you quite put me out of patience: I am rational enough; it is you who misunderstand, or rather who affect to misunderstand.",Jane
33,chapter_all_gpt-4o-mini_individual,125,"Perhaps, if you explained yourself a little more fully, I should comprehend better.",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,126,"Explain! What is there to explain? You cannot fail to see that twenty thousand pounds, the sum in question, divided equally between the nephew and three nieces of our uncle, will give five thousand to each? What I want is, that you should write to your sisters and tell them of the fortune that has accrued to them.",Jane
33,chapter_all_gpt-4o-mini_individual,127,"To you, you mean.",Jane
33,chapter_all_gpt-4o-mini_individual,128,"I have intimated my view of the case: I am incapable of taking any other. I am not brutally selfish, blindly unjust, or fiendishly ungrateful. Besides, I am resolved I will have a home and connections. I like Moor House, and I will live at Moor House; I like Diana and Mary, and I will attach myself for life to Diana and Mary. It would please and benefit me to have five thousand pounds; it would torment and oppress me to have twenty thousand; which, moreover, could never be mine in justice, though it might in law. I abandon to you, then, what is absolutely superfluous to me. Let there be no opposition, and no discussion about it; let us agree amongst each other, and decide the point at once.",Jane
33,chapter_all_gpt-4o-mini_individual,129,"This is acting on first impulses; you must take days to consider such a matter, ere your word can be regarded as valid.",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,130,"Oh! if all you doubt is my sincerity, I am easy: you see the justice of the case?",Jane
33,chapter_all_gpt-4o-mini_individual,131,"I _do_ see a certain justice; but it is contrary to all custom. Besides, the entire fortune is your right: my uncle gained it by his own efforts; he was free to leave it to whom he would: he left it to you. After all, justice permits you to keep it: you may, with a clear conscience, consider it absolutely your own.",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,132,"With me,",Jane
33,chapter_all_gpt-4o-mini_individual,133,"it is fully as much a matter of feeling as of conscience: I must indulge my feelings; I so seldom have had an opportunity of doing so. Were you to argue, object, and annoy me for a year, I could not forego the delicious pleasure of which I have caught a glimpse—that of repaying, in part, a mighty obligation, and winning to myself lifelong friends.",Jane
33,chapter_all_gpt-4o-mini_individual,134,"You think so now,",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,135,"because you do not know what it is to possess, nor consequently to enjoy wealth: you cannot form a notion of the importance twenty thousand pounds would give you; of the place it would enable you to take in society; of the prospects it would open to you: you cannot—",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,136,"And you,",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,137,"cannot at all imagine the craving I have for fraternal and sisterly love. I never had a home, I never had brothers or sisters; I must and will have them now: you are not reluctant to admit me and own me, are you?",Jane
33,chapter_all_gpt-4o-mini_individual,138,"Jane, I will be your brother—my sisters will be your sisters—without stipulating for this sacrifice of your just rights.",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,139,"Brother? Yes; at the distance of a thousand leagues! Sisters? Yes; slaving amongst strangers! I, wealthy—gorged with gold I never earned and do not merit! You, penniless! Famous equality and fraternisation! Close union! Intimate attachment!",Jane
33,chapter_all_gpt-4o-mini_individual,140,"But, Jane, your aspirations after family ties and domestic happiness may be realised otherwise than by the means you contemplate: you may marry.",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,141,"Nonsense, again! Marry! I don’t want to marry, and never shall marry.",Jane
33,chapter_all_gpt-4o-mini_individual,142,That is saying too much: such hazardous affirmations are a proof of the excitement under which you labour.,St. John Rivers
33,chapter_all_gpt-4o-mini_individual,143,"It is not saying too much: I know what I feel, and how averse are my inclinations to the bare thought of marriage. No one would take me for love; and I will not be regarded in the light of a mere money speculation. And I do not want a stranger—unsympathising, alien, different from me; I want my kindred: those with whom I have full fellow-feeling. Say again you will be my brother: when you uttered the words I was satisfied, happy; repeat them, if you can, repeat them sincerely.",Jane
33,chapter_all_gpt-4o-mini_individual,144,"I think I can. I know I have always loved my own sisters; and I know on what my affection for them is grounded,—respect for their worth and admiration of their talents. You too have principle and mind: your tastes and habits resemble Diana’s and Mary’s; your presence is always agreeable to me; in your conversation I have already for some time found a salutary solace. I feel I can easily and naturally make room in my heart for you, as my third and youngest sister.",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,145,"Thank you: that contents me for to-night. Now you had better go; for if you stay longer, you will perhaps irritate me afresh by some mistrustful scruple.",Jane
33,chapter_all_gpt-4o-mini_individual,146,"And the school, Miss Eyre? It must now be shut up, I suppose?",St. John Rivers
33,chapter_all_gpt-4o-mini_individual,147,No. I will retain my post of mistress till you get a substitute.,Jane
37,chapter_all_gpt-4o-mini_individual,0,quite a desolate spot.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,1,Can there be life here?,Jane
37,chapter_all_gpt-4o-mini_individual,2,"Will you take my arm, sir?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,3,there is a heavy shower coming on: had you not better go in?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,4,"Let me alone,",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,6,how are you?,Jane
37,chapter_all_gpt-4o-mini_individual,8,"When you go in,",Jane
37,chapter_all_gpt-4o-mini_individual,9,"tell your master that a person wishes to speak to him, but do not give my name.",Jane
37,chapter_all_gpt-4o-mini_individual,13,Is that what he rang for?,Jane
37,chapter_all_gpt-4o-mini_individual,15,Give the tray to me; I will carry it in.,Jane
37,chapter_all_gpt-4o-mini_individual,16,Lie down!,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,17,"Give me the water, Mary,",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,18,What is the matter?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,19,"Down, Pilot!",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,20,"This is you, Mary, is it not?",Jane
37,chapter_all_gpt-4o-mini_individual,22,Who is this? Who is this?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,23,Answer me—speak again!,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,24,"Will you have a little more water, sir? I spilt half of what was in the glass,",Jane
37,chapter_all_gpt-4o-mini_individual,25,_Who_ is it? _What_ is it? Who speaks?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,26,"Pilot knows me, and John and Mary know I am here. I came only this evening,",Jane
37,chapter_all_gpt-4o-mini_individual,27,Great God!—what delusion has come over me? What sweet madness has seized me?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,28,"No delusion—no madness: your mind, sir, is too strong for delusion, your health too sound for frenzy.",Jane
37,chapter_all_gpt-4o-mini_individual,29,"And where is the speaker? Is it only a voice? Oh! I _cannot_ see, but I must feel, or my heart will stop and my brain burst. Whatever—whoever you are—be perceptible to the touch or I cannot live!",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,30,Her very fingers!,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,31,"her small, slight fingers! If so there must be more of her.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,32,Is it Jane? _What_ is it? This is her shape—this is her size—,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,33,"And this her voice,",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,34,"She is all here: her heart, too. God bless you, sir! I am glad to be so near you again.",Jane
37,chapter_all_gpt-4o-mini_individual,35,"Jane Eyre!—Jane Eyre,",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,36,"My dear master,",Jane
37,chapter_all_gpt-4o-mini_individual,37,I am Jane Eyre: I have found you out—I am come back to you.,Jane
37,chapter_all_gpt-4o-mini_individual,38,In truth?—in the flesh? My living Jane?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,39,"You touch me, sir,—you hold me, and fast enough: I am not cold like a corpse, nor vacant like air, am I?",Jane
37,chapter_all_gpt-4o-mini_individual,40,"My living darling! These are certainly her limbs, and these her features; but I cannot be so blest, after all my misery. It is a dream; such dreams as I have had at night when I have clasped her once more to my heart, as I do now; and kissed her, as thus—and felt that she loved me, and trusted that she would not leave me.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,41,"Which I never will, sir, from this day.",Jane
37,chapter_all_gpt-4o-mini_individual,42,"Never will, says the vision? But I always woke and found it an empty mockery; and I was desolate and abandoned—my life dark, lonely, hopeless—my soul athirst and forbidden to drink—my heart famished and never to be fed. Gentle, soft dream, nestling in my arms now, you will fly, too, as your sisters have all fled before you: but kiss me before you go—embrace me, Jane.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,43,"There, sir—and there!",Jane
37,chapter_all_gpt-4o-mini_individual,44,"It is you—is it, Jane? You are come back to me then?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,45,I am.,Jane
37,chapter_all_gpt-4o-mini_individual,46,And you do not lie dead in some ditch under some stream? And you are not a pining outcast amongst strangers?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,47,"No, sir! I am an independent woman now.",Jane
37,chapter_all_gpt-4o-mini_individual,48,"Independent! What do you mean, Jane?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,49,"My uncle in Madeira is dead, and he left me five thousand pounds.",Jane
37,chapter_all_gpt-4o-mini_individual,50,Ah! this is practical—this is real!,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,51,"I should never dream that. Besides, there is that peculiar voice of hers, so animating and piquant, as well as soft: it cheers my withered heart; it puts life into it.—What, Janet! Are you an independent woman? A rich woman?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,52,"Quite rich, sir. If you won’t let me live with you, I can build a house of my own close up to your door, and you may come and sit in my parlour when you want company of an evening.",Jane
37,chapter_all_gpt-4o-mini_individual,53,"But as you are rich, Jane, you have now, no doubt, friends who will look after you, and not suffer you to devote yourself to a blind lameter like me?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,54,"I told you I am independent, sir, as well as rich: I am my own mistress.",Jane
37,chapter_all_gpt-4o-mini_individual,55,And you will stay with me?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,56,"Certainly—unless you object. I will be your neighbour, your nurse, your housekeeper. I find you lonely: I will be your companion—to read to you, to walk with you, to sit with you, to wait on you, to be eyes and hands to you. Cease to look so melancholy, my dear master; you shall not be left desolate, so long as I live.",Jane
37,chapter_all_gpt-4o-mini_individual,57,"No—no—Jane; you must not go. No—I have touched you, heard you, felt the comfort of your presence—the sweetness of your consolation: I cannot give up these joys. I have little left in myself—I must have you. The world may laugh—may call me absurd, selfish—but it does not signify. My very soul demands you: it will be satisfied, or it will take deadly vengeance on its frame.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,58,"Well, sir, I will stay with you: I have said so.",Jane
37,chapter_all_gpt-4o-mini_individual,59,"Yes—but you understand one thing by staying with me; and I understand another. You, perhaps, could make up your mind to be about my hand and chair—to wait on me as a kind little nurse (for you have an affectionate heart and a generous spirit, which prompt you to make sacrifices for those you pity), and that ought to suffice for me no doubt. I suppose I should now entertain none but fatherly feelings for you: do you think so? Come—tell me.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,60,"I will think what you like, sir: I am content to be only your nurse, if you think it better.",Jane
37,chapter_all_gpt-4o-mini_individual,61,"But you cannot always be my nurse, Janet: you are young—you must marry one day.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,62,I don’t care about being married.,Jane
37,chapter_all_gpt-4o-mini_individual,63,"You should care, Janet: if I were what I once was, I would try to make you care—but—a sightless block!",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,64,"It is time some one undertook to rehumanise you,",Jane
37,chapter_all_gpt-4o-mini_individual,65,"for I see you are being metamorphosed into a lion, or something of that sort. You have a ‘faux air’ of Nebuchadnezzar in the fields about you, that is certain: your hair reminds me of eagles’ feathers; whether your nails are grown like birds’ claws or not, I have not yet noticed.",Jane
37,chapter_all_gpt-4o-mini_individual,66,"On this arm, I have neither hand nor nails,",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,67,"It is a mere stump—a ghastly sight! Don’t you think so, Jane?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,68,"It is a pity to see it; and a pity to see your eyes—and the scar of fire on your forehead: and the worst of it is, one is in danger of loving you too well for all this; and making too much of you.",Jane
37,chapter_all_gpt-4o-mini_individual,69,"I thought you would be revolted, Jane, when you saw my arm, and my cicatrised visage.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,70,"Did you? Don’t tell me so—lest I should say something disparaging to your judgment. Now, let me leave you an instant, to make a better fire, and have the hearth swept up. Can you tell when there is a good fire?",Jane
37,chapter_all_gpt-4o-mini_individual,71,Yes; with the right eye I see a glow—a ruddy haze.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,72,And you see the candles?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,73,Very dimly—each is a luminous cloud.,Jane
37,chapter_all_gpt-4o-mini_individual,74,Can you see me?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,75,"No, my fairy: but I am only too thankful to hear and feel you.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,76,When do you take supper?,Jane
37,chapter_all_gpt-4o-mini_individual,77,I never take supper.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,78,"But you shall have some to-night. I am hungry: so are you, I daresay, only you forget.",Jane
37,chapter_all_gpt-4o-mini_individual,79,Jane.,Jane
37,chapter_all_gpt-4o-mini_individual,80,"You are altogether a human being, Jane? You are certain of that?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,81,"I conscientiously believe so, Mr. Rochester.",Jane
37,chapter_all_gpt-4o-mini_individual,82,"Yet how, on this dark and doleful evening, could you so suddenly rise on my lone hearth? I stretched my hand to take a glass of water from a hireling, and it was given me by you: I asked a question, expecting John’s wife to answer me, and your voice spoke at my ear.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,83,"Because I had come in, in Mary’s stead, with the tray.",Jane
37,chapter_all_gpt-4o-mini_individual,84,"And there is enchantment in the very hour I am now spending with you. Who can tell what a dark, dreary, hopeless life I have dragged on for months past? Doing nothing, expecting nothing; merging night in day; feeling but the sensation of cold when I let the fire go out, of hunger when I forgot to eat: and then a ceaseless sorrow, and, at times, a very delirium of desire to behold my Jane again. Yes: for her restoration I longed, far more than for that of my lost sight. How can it be that Jane is with me, and says she loves me? Will she not depart as suddenly as she came? To-morrow, I fear I shall find her no more.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,85,"Where is the use of doing me good in any way, beneficent spirit, when, at some fatal moment, you will again desert me—passing like a shadow, whither and how to me unknown, and for me remaining afterwards undiscoverable?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,86,"Have you a pocket-comb about you, sir?",Jane
37,chapter_all_gpt-4o-mini_individual,87,"What for, Jane?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,88,"Just to comb out this shaggy black mane. I find you rather alarming, when I examine you close at hand: you talk of my being a fairy, but I am sure, you are more like a brownie.",Jane
37,chapter_all_gpt-4o-mini_individual,89,"Am I hideous, Jane?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,90,"Very, sir: you always were, you know.",Jane
37,chapter_all_gpt-4o-mini_individual,91,"Humph! The wickedness has not been taken out of you, wherever you have sojourned.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,92,Yet I have been with good people; far better than you: a hundred times better people; possessed of ideas and views you never entertained in your life: quite more refined and exalted.,Jane
37,chapter_all_gpt-4o-mini_individual,93,Who the deuce have you been with?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,94,If you twist in that way you will make me pull the hair out of your head; and then I think you will cease to entertain doubts of my substantiality.,Jane
37,chapter_all_gpt-4o-mini_individual,95,"Who have you been with, Jane?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,96,"You shall not get it out of me to-night, sir; you must wait till to-morrow; to leave my tale half told, will, you know, be a sort of security that I shall appear at your breakfast table to finish it. By the bye, I must mind not to rise on your hearth with only a glass of water then: I must bring an egg at the least, to say nothing of fried ham.",Jane
37,chapter_all_gpt-4o-mini_individual,97,"You mocking changeling—fairy-born and human-bred! You make me feel as I have not felt these twelve months. If Saul could have had you for his David, the evil spirit would have been exorcised without the aid of the harp.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,98,"There, sir, you are redd up and made decent. Now I’ll leave you: I have been travelling these last three days, and I believe I am tired. Good night.",Jane
37,chapter_all_gpt-4o-mini_individual,99,"Just one word, Jane: were there only ladies in the house where you have been?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,100,A good idea!,Jane
37,chapter_all_gpt-4o-mini_individual,101,I see I have the means of fretting him out of his melancholy for some time to come.,Jane
37,chapter_all_gpt-4o-mini_individual,102,Is Miss Eyre here?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,104,"It is a bright, sunny morning, sir,",Jane
37,chapter_all_gpt-4o-mini_individual,105,"The rain is over and gone, and there is a tender shining after it: you shall have a walk soon.",Jane
37,chapter_all_gpt-4o-mini_individual,106,"Oh, you are indeed there, my skylark! Come to me. You are not gone: not vanished? I heard one of your kind an hour ago, singing high over the wood: but its song had no music for me, any more than the rising sun had rays. All the melody on earth is concentrated in my Jane’s tongue to my ear (I am glad it is not naturally a silent one): all the sunshine I can feel is in her presence.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,107,"Cruel, cruel deserter! Oh, Jane, what did I feel when I discovered you had fled from Thornfield, and when I could nowhere find you; and, after examining your apartment, ascertained that you had taken no money, nor anything which could serve as an equivalent! A pearl necklace I had given you lay untouched in its little casket; your trunks were left corded and locked as they had been prepared for the bridal tour. What could my darling do, I asked, left destitute and penniless? And what did she do? Let me hear now.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,108,"Well, whatever my sufferings had been, they were very short,",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,109,"This St. John, then, is your cousin?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,110,Yes.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,111,You have spoken of him often: do you like him?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,112,"He was a very good man, sir; I could not help liking him.",Jane
37,chapter_all_gpt-4o-mini_individual,113,A good man. Does that mean a respectable well-conducted man of fifty? Or what does it mean?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,114,"St John was only twenty-nine, sir.",Jane
37,chapter_all_gpt-4o-mini_individual,115,"‘_Jeune encore_,’ as the French say. Is he a person of low stature, phlegmatic, and plain? A person whose goodness consists rather in his guiltlessness of vice, than in his prowess in virtue.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,116,He is untiringly active. Great and exalted deeds are what he lives to perform.,Jane
37,chapter_all_gpt-4o-mini_individual,117,But his brain? That is probably rather soft? He means well: but you shrug your shoulders to hear him talk?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,118,"He talks little, sir: what he does say is ever to the point. His brain is first-rate, I should think not impressible, but vigorous.",Jane
37,chapter_all_gpt-4o-mini_individual,119,"Is he an able man, then?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,120,Truly able.,St. John Rivers
37,chapter_all_gpt-4o-mini_individual,121,A thoroughly educated man?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,122,St. John is an accomplished and profound scholar.,St. John Rivers
37,chapter_all_gpt-4o-mini_individual,123,"His manners, I think, you said are not to your taste?—priggish and parsonic?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,124,"I never mentioned his manners; but, unless I had a very bad taste, they must suit it; they are polished, calm, and gentlemanlike.",Jane
37,chapter_all_gpt-4o-mini_individual,125,"His appearance,—I forget what description you gave of his appearance;—a sort of raw curate, half strangled with his white neckcloth, and stilted up on his thick-soled high-lows, eh?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,126,"St. John dresses well. He is a handsome man: tall, fair, with blue eyes, and a Grecian profile.",Jane
37,chapter_all_gpt-4o-mini_individual,127,Damn him!,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,128,"Did you like him, Jane?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,129,"Yes, Mr. Rochester, I liked him: but you asked me that before.",Jane
37,chapter_all_gpt-4o-mini_individual,130,"Perhaps you would rather not sit any longer on my knee, Miss Eyre?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,131,"Why not, Mr. Rochester?",Jane
37,chapter_all_gpt-4o-mini_individual,132,"The picture you have just drawn is suggestive of a rather too overwhelming contrast. Your words have delineated very prettily a graceful Apollo: he is present to your imagination,—tall, fair, blue-eyed, and with a Grecian profile. Your eyes dwell on a Vulcan,—a real blacksmith, brown, broad-shouldered: and blind and lame into the bargain.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,133,"I never thought of it, before; but you certainly are rather like Vulcan, sir.",Jane
37,chapter_all_gpt-4o-mini_individual,134,"Well, you can leave me, ma’am: but before you go",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,135,you will be pleased just to answer me a question or two.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,136,"What questions, Mr. Rochester?",Jane
37,chapter_all_gpt-4o-mini_individual,137,St. John made you schoolmistress of Morton before he knew you were his cousin?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,138,Yes.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,139,You would often see him? He would visit the school sometimes?,Jane
37,chapter_all_gpt-4o-mini_individual,140,Daily.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,141,"He would approve of your plans, Jane? I know they would be clever, for you are a talented creature!",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,142,He approved of them—yes.,Jane
37,chapter_all_gpt-4o-mini_individual,143,He would discover many things in you he could not have expected to find? Some of your accomplishments are not ordinary.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,144,I don’t know about that.,Jane
37,chapter_all_gpt-4o-mini_individual,145,"You had a little cottage near the school, you say: did he ever come there to see you?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,146,Now and then.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,147,Of an evening?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,148,Once or twice.,Jane
37,chapter_all_gpt-4o-mini_individual,149,How long did you reside with him and his sisters after the cousinship was discovered?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,150,Five months.,Jane
37,chapter_all_gpt-4o-mini_individual,151,Did Rivers spend much time with the ladies of his family?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,152,"Yes; the back parlour was both his study and ours: he sat near the window, and we by the table.",Jane
37,chapter_all_gpt-4o-mini_individual,153,Did he study much?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,154,A good deal.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,155,What?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,156,Hindostanee.,St. John Rivers
37,chapter_all_gpt-4o-mini_individual,157,And what did you do meantime?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,158,"I learnt German, at first.",Jane
37,chapter_all_gpt-4o-mini_individual,159,Did he teach you?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,160,He did not understand German.,St. John Rivers
37,chapter_all_gpt-4o-mini_individual,161,Did he teach you nothing?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,162,A little Hindostanee.,Jane
37,chapter_all_gpt-4o-mini_individual,163,Rivers taught you Hindostanee?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,164,"Yes, sir.",Jane
37,chapter_all_gpt-4o-mini_individual,165,And his sisters also?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,166,No.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,167,Only you?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,168,Only me.,Jane
37,chapter_all_gpt-4o-mini_individual,169,Did you ask to learn?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,170,No.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,171,He wished to teach you?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,172,Yes.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,173,Why did he wish it? Of what use could Hindostanee be to you?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,174,He intended me to go with him to India.,Jane
37,chapter_all_gpt-4o-mini_individual,175,Ah! here I reach the root of the matter. He wanted you to marry him?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,176,He asked me to marry him.,Jane
37,chapter_all_gpt-4o-mini_individual,177,That is a fiction—an impudent invention to vex me.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,178,"I beg your pardon, it is the literal truth: he asked me more than once, and was as stiff about urging his point as ever you could be.",Jane
37,chapter_all_gpt-4o-mini_individual,179,"Miss Eyre, I repeat it, you can leave me. How often am I to say the same thing? Why do you remain pertinaciously perched on my knee, when I have given you notice to quit?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,180,Because I am comfortable there.,Jane
37,chapter_all_gpt-4o-mini_individual,181,"No, Jane, you are not comfortable there, because your heart is not with me: it is with this cousin—this St. John. Oh, till this moment, I thought my little Jane was all mine! I had a belief she loved me even when she left me: that was an atom of sweet in much bitter. Long as we have been parted, hot tears as I have wept over our separation, I never thought that while I was mourning her, she was loving another! But it is useless grieving. Jane, leave me: go and marry Rivers.",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,182,"Shake me off, then, sir,—push me away, for I’ll not leave you of my own accord.",Jane
37,chapter_all_gpt-4o-mini_individual,183,"Jane, I ever like your tone of voice: it still renews hope, it sounds so truthful. When I hear it, it carries me back a year. I forget that you have formed a new tie. But I am not a fool—go—",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,184,"Where must I go, sir?",Jane
37,chapter_all_gpt-4o-mini_individual,185,Your own way—with the husband you have chosen.,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,186,Who is that?,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,187,You know—this St. John Rivers.,Jane
37,chapter_all_gpt-4o-mini_individual,188,"He is not my husband, nor ever will be. He does not love me: I do not love him. He loves (as he _can_ love, and that is not as you love) a beautiful young lady called Rosamond. He wanted to marry me only because he thought I should make a suitable missionary’s wife, which she would not have done. He is good and great, but severe; and, for me, cold as an iceberg. He is not like you, sir: I am not happy at his side, nor near him, nor with him. He has no indulgence for me—no fondness. He sees nothing attractive in me; not even youth—only a few useful mental points.—Then I must leave you, sir, to go to him?",Jane
37,chapter_all_gpt-4o-mini_individual,189,"What, Jane! Is this true? Is such really the state of matters between you and Rivers?",Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,190,"Absolutely, sir! Oh, you need not be jealous! I wanted to tease you a little to make you less sad: I thought anger would be better than grief. But if you wish me to love you, could you but see how much I _do_ love you, you would be proud and content. All my heart is yours, sir: it belongs to you; and with you it would remain, were fate to exile the rest of me from your presence for ever.",Jane
37,chapter_all_gpt-4o-mini_individual,191,My seared vision! My crippled strength!,Mr. Rochester
37,chapter_all_gpt-4o-mini_individual,192,"I am no better than the old lightning-struck chestnut-tree in Thornfield orchard,",Mr. Rochester
